quoted_title,context,author,abstract,date
Kamu-Özel OrtaklığıPublic-Private Partnership (PPD) Kavram ve Hukuksal Çerçeve,"etleri daha çok devlet eliyle gerçekleĢtirilmiĢtir(Uz, 2007(Uz,  : 1176)).","Uz, Abdullah
                        ","Taraﬂarca üstlenilen risk düzeyi ve risk paylaşımına bağlı olarak, kamu alımlarından özelleştirme uygulamalarına kadar farklı mekanizmalarla özel sektörün kamu altyapı yatırımlarına ve kamu hizmetlerine katılabileceği pek çok yöntem bulunmaktadır. Ancak; sağlık, eğitim ve diğer kamu hizmetleri gibi daha önce sadece kamu otoritelerince gerçekleştirilen kamu hızmetleri ve altyapı yatırımlarının gerçekleştirilmesine özel sektörün katılımını sağlamak amacıyla kamu ve özel sektör arasında imzalanan bir sözleşme olarak Kamu Özel Ortaklıkları, tam bir özelleştirme modeli olmadığı gibi, salt bir kamu alımları yöntemi olarak da değerlendirilemez. Ülkeler, ihtiyaçlarına göre çeşitli PPP modelleri uygulamakta olup, bunlar arasında Yap-İşlet-Devret (YİD-BOT), Yap-İşlet (Yİ-BO) ve Yap-Kirala-Devret (YKD-BRT) modelleri sayılabilir.Avrupa Birliği hukuku düzeyinde henüz tanımlanmış olmamakla birlikte PPP kavramı, altyapı yatırımları ya da kamu hizmetlerinde Ş nansman, yatırımların gerçekleştirilmesi, yenilenmesi, işletilmesi veya korunması amacıyla kamu ile özel sektör arasında oluşturulan işbirliği türlerine işaret etmektedir. Bu türlerden birisi olan imtiyazın ülkemizdeki uygulaması Osmanlı İmparatorluğuna kadar giden uzun bir geçmişe sahip olmasına rağmen, Türkiye’de hanüz iyi tasarlanmış tek bir PPP Kanunu mevcut değildir. Bununla birlikte, yapısal güçlükleri aşmak üzere Devlet Planlama Teşkilatı’nın öncülüğünde PPP modellerini tek bir çatı altında düzenlemek amacıyla bir Kanun Tasarısı hazırlanmaktadır",
Kamu-Özel OrtaklığıPublic-Private Partnership (PPD) Kavram ve Hukuksal Çerçeve,ojelerle ilgili çeşitli iptal kararları vermiştir [34]. Yine aynı şekilde bu projelerin uygulanması için,"Uz, Abdullah
                        ","Taraﬂarca üstlenilen risk düzeyi ve risk paylaşımına bağlı olarak, kamu alımlarından özelleştirme uygulamalarına kadar farklı mekanizmalarla özel sektörün kamu altyapı yatırımlarına ve kamu hizmetlerine katılabileceği pek çok yöntem bulunmaktadır. Ancak; sağlık, eğitim ve diğer kamu hizmetleri gibi daha önce sadece kamu otoritelerince gerçekleştirilen kamu hızmetleri ve altyapı yatırımlarının gerçekleştirilmesine özel sektörün katılımını sağlamak amacıyla kamu ve özel sektör arasında imzalanan bir sözleşme olarak Kamu Özel Ortaklıkları, tam bir özelleştirme modeli olmadığı gibi, salt bir kamu alımları yöntemi olarak da değerlendirilemez. Ülkeler, ihtiyaçlarına göre çeşitli PPP modelleri uygulamakta olup, bunlar arasında Yap-İşlet-Devret (YİD-BOT), Yap-İşlet (Yİ-BO) ve Yap-Kirala-Devret (YKD-BRT) modelleri sayılabilir.Avrupa Birliği hukuku düzeyinde henüz tanımlanmış olmamakla birlikte PPP kavramı, altyapı yatırımları ya da kamu hizmetlerinde Ş nansman, yatırımların gerçekleştirilmesi, yenilenmesi, işletilmesi veya korunması amacıyla kamu ile özel sektör arasında oluşturulan işbirliği türlerine işaret etmektedir. Bu türlerden birisi olan imtiyazın ülkemizdeki uygulaması Osmanlı İmparatorluğuna kadar giden uzun bir geçmişe sahip olmasına rağmen, Türkiye’de hanüz iyi tasarlanmış tek bir PPP Kanunu mevcut değildir. Bununla birlikte, yapısal güçlükleri aşmak üzere Devlet Planlama Teşkilatı’nın öncülüğünde PPP modellerini tek bir çatı altında düzenlemek amacıyla bir Kanun Tasarısı hazırlanmaktadır",
Kamu-Özel OrtaklığıPublic-Private Partnership (PPD) Kavram ve Hukuksal Çerçeve,"le 13% of them were completed behind the schedule [10], [11]. Besides, these bad results can lead to neg","Uz, Abdullah
                        ","Taraﬂarca üstlenilen risk düzeyi ve risk paylaşımına bağlı olarak, kamu alımlarından özelleştirme uygulamalarına kadar farklı mekanizmalarla özel sektörün kamu altyapı yatırımlarına ve kamu hizmetlerine katılabileceği pek çok yöntem bulunmaktadır. Ancak; sağlık, eğitim ve diğer kamu hizmetleri gibi daha önce sadece kamu otoritelerince gerçekleştirilen kamu hızmetleri ve altyapı yatırımlarının gerçekleştirilmesine özel sektörün katılımını sağlamak amacıyla kamu ve özel sektör arasında imzalanan bir sözleşme olarak Kamu Özel Ortaklıkları, tam bir özelleştirme modeli olmadığı gibi, salt bir kamu alımları yöntemi olarak da değerlendirilemez. Ülkeler, ihtiyaçlarına göre çeşitli PPP modelleri uygulamakta olup, bunlar arasında Yap-İşlet-Devret (YİD-BOT), Yap-İşlet (Yİ-BO) ve Yap-Kirala-Devret (YKD-BRT) modelleri sayılabilir.Avrupa Birliği hukuku düzeyinde henüz tanımlanmış olmamakla birlikte PPP kavramı, altyapı yatırımları ya da kamu hizmetlerinde Ş nansman, yatırımların gerçekleştirilmesi, yenilenmesi, işletilmesi veya korunması amacıyla kamu ile özel sektör arasında oluşturulan işbirliği türlerine işaret etmektedir. Bu türlerden birisi olan imtiyazın ülkemizdeki uygulaması Osmanlı İmparatorluğuna kadar giden uzun bir geçmişe sahip olmasına rağmen, Türkiye’de hanüz iyi tasarlanmış tek bir PPP Kanunu mevcut değildir. Bununla birlikte, yapısal güçlükleri aşmak üzere Devlet Planlama Teşkilatı’nın öncülüğünde PPP modellerini tek bir çatı altında düzenlemek amacıyla bir Kanun Tasarısı hazırlanmaktadır",
Kamu-Özel OrtaklığıPublic-Private Partnership (PPD) Kavram ve Hukuksal Çerçeve, undocumented effects on businesses and residents [12]. Capturing lessons from the previous PPP projects,"Uz, Abdullah
                        ","Taraﬂarca üstlenilen risk düzeyi ve risk paylaşımına bağlı olarak, kamu alımlarından özelleştirme uygulamalarına kadar farklı mekanizmalarla özel sektörün kamu altyapı yatırımlarına ve kamu hizmetlerine katılabileceği pek çok yöntem bulunmaktadır. Ancak; sağlık, eğitim ve diğer kamu hizmetleri gibi daha önce sadece kamu otoritelerince gerçekleştirilen kamu hızmetleri ve altyapı yatırımlarının gerçekleştirilmesine özel sektörün katılımını sağlamak amacıyla kamu ve özel sektör arasında imzalanan bir sözleşme olarak Kamu Özel Ortaklıkları, tam bir özelleştirme modeli olmadığı gibi, salt bir kamu alımları yöntemi olarak da değerlendirilemez. Ülkeler, ihtiyaçlarına göre çeşitli PPP modelleri uygulamakta olup, bunlar arasında Yap-İşlet-Devret (YİD-BOT), Yap-İşlet (Yİ-BO) ve Yap-Kirala-Devret (YKD-BRT) modelleri sayılabilir.Avrupa Birliği hukuku düzeyinde henüz tanımlanmış olmamakla birlikte PPP kavramı, altyapı yatırımları ya da kamu hizmetlerinde Ş nansman, yatırımların gerçekleştirilmesi, yenilenmesi, işletilmesi veya korunması amacıyla kamu ile özel sektör arasında oluşturulan işbirliği türlerine işaret etmektedir. Bu türlerden birisi olan imtiyazın ülkemizdeki uygulaması Osmanlı İmparatorluğuna kadar giden uzun bir geçmişe sahip olmasına rağmen, Türkiye’de hanüz iyi tasarlanmış tek bir PPP Kanunu mevcut değildir. Bununla birlikte, yapısal güçlükleri aşmak üzere Devlet Planlama Teşkilatı’nın öncülüğünde PPP modellerini tek bir çatı altında düzenlemek amacıyla bir Kanun Tasarısı hazırlanmaktadır",
Kamu-Özel OrtaklığıPublic-Private Partnership (PPD) Kavram ve Hukuksal Çerçeve,"uggle due to the problems related to risk sharing [65], therefore the risks could not be shared effectiv","Uz, Abdullah
                        ","Taraﬂarca üstlenilen risk düzeyi ve risk paylaşımına bağlı olarak, kamu alımlarından özelleştirme uygulamalarına kadar farklı mekanizmalarla özel sektörün kamu altyapı yatırımlarına ve kamu hizmetlerine katılabileceği pek çok yöntem bulunmaktadır. Ancak; sağlık, eğitim ve diğer kamu hizmetleri gibi daha önce sadece kamu otoritelerince gerçekleştirilen kamu hızmetleri ve altyapı yatırımlarının gerçekleştirilmesine özel sektörün katılımını sağlamak amacıyla kamu ve özel sektör arasında imzalanan bir sözleşme olarak Kamu Özel Ortaklıkları, tam bir özelleştirme modeli olmadığı gibi, salt bir kamu alımları yöntemi olarak da değerlendirilemez. Ülkeler, ihtiyaçlarına göre çeşitli PPP modelleri uygulamakta olup, bunlar arasında Yap-İşlet-Devret (YİD-BOT), Yap-İşlet (Yİ-BO) ve Yap-Kirala-Devret (YKD-BRT) modelleri sayılabilir.Avrupa Birliği hukuku düzeyinde henüz tanımlanmış olmamakla birlikte PPP kavramı, altyapı yatırımları ya da kamu hizmetlerinde Ş nansman, yatırımların gerçekleştirilmesi, yenilenmesi, işletilmesi veya korunması amacıyla kamu ile özel sektör arasında oluşturulan işbirliği türlerine işaret etmektedir. Bu türlerden birisi olan imtiyazın ülkemizdeki uygulaması Osmanlı İmparatorluğuna kadar giden uzun bir geçmişe sahip olmasına rağmen, Türkiye’de hanüz iyi tasarlanmış tek bir PPP Kanunu mevcut değildir. Bununla birlikte, yapısal güçlükleri aşmak üzere Devlet Planlama Teşkilatı’nın öncülüğünde PPP modellerini tek bir çatı altında düzenlemek amacıyla bir Kanun Tasarısı hazırlanmaktadır",
Kamu-Özel OrtaklığıPublic-Private Partnership (PPD) Kavram ve Hukuksal Çerçeve," main strategy for economic and urban development (Mitchell-Weaver and Manning, 1991). This policy was consistent with their neo-libera","Uz, Abdullah
                        ","Taraﬂarca üstlenilen risk düzeyi ve risk paylaşımına bağlı olarak, kamu alımlarından özelleştirme uygulamalarına kadar farklı mekanizmalarla özel sektörün kamu altyapı yatırımlarına ve kamu hizmetlerine katılabileceği pek çok yöntem bulunmaktadır. Ancak; sağlık, eğitim ve diğer kamu hizmetleri gibi daha önce sadece kamu otoritelerince gerçekleştirilen kamu hızmetleri ve altyapı yatırımlarının gerçekleştirilmesine özel sektörün katılımını sağlamak amacıyla kamu ve özel sektör arasında imzalanan bir sözleşme olarak Kamu Özel Ortaklıkları, tam bir özelleştirme modeli olmadığı gibi, salt bir kamu alımları yöntemi olarak da değerlendirilemez. Ülkeler, ihtiyaçlarına göre çeşitli PPP modelleri uygulamakta olup, bunlar arasında Yap-İşlet-Devret (YİD-BOT), Yap-İşlet (Yİ-BO) ve Yap-Kirala-Devret (YKD-BRT) modelleri sayılabilir.Avrupa Birliği hukuku düzeyinde henüz tanımlanmış olmamakla birlikte PPP kavramı, altyapı yatırımları ya da kamu hizmetlerinde Ş nansman, yatırımların gerçekleştirilmesi, yenilenmesi, işletilmesi veya korunması amacıyla kamu ile özel sektör arasında oluşturulan işbirliği türlerine işaret etmektedir. Bu türlerden birisi olan imtiyazın ülkemizdeki uygulaması Osmanlı İmparatorluğuna kadar giden uzun bir geçmişe sahip olmasına rağmen, Türkiye’de hanüz iyi tasarlanmış tek bir PPP Kanunu mevcut değildir. Bununla birlikte, yapısal güçlükleri aşmak üzere Devlet Planlama Teşkilatı’nın öncülüğünde PPP modellerini tek bir çatı altında düzenlemek amacıyla bir Kanun Tasarısı hazırlanmaktadır",
Kamu-Özel OrtaklığıPublic-Private Partnership (PPD) Kavram ve Hukuksal Çerçeve,"anagement reforms like PPPs have not been similar (Mitchell-Weaver and Manning, 1991;Miraftab, 2004;Sarker, 2006;Appuhami et. al., 2011","Uz, Abdullah
                        ","Taraﬂarca üstlenilen risk düzeyi ve risk paylaşımına bağlı olarak, kamu alımlarından özelleştirme uygulamalarına kadar farklı mekanizmalarla özel sektörün kamu altyapı yatırımlarına ve kamu hizmetlerine katılabileceği pek çok yöntem bulunmaktadır. Ancak; sağlık, eğitim ve diğer kamu hizmetleri gibi daha önce sadece kamu otoritelerince gerçekleştirilen kamu hızmetleri ve altyapı yatırımlarının gerçekleştirilmesine özel sektörün katılımını sağlamak amacıyla kamu ve özel sektör arasında imzalanan bir sözleşme olarak Kamu Özel Ortaklıkları, tam bir özelleştirme modeli olmadığı gibi, salt bir kamu alımları yöntemi olarak da değerlendirilemez. Ülkeler, ihtiyaçlarına göre çeşitli PPP modelleri uygulamakta olup, bunlar arasında Yap-İşlet-Devret (YİD-BOT), Yap-İşlet (Yİ-BO) ve Yap-Kirala-Devret (YKD-BRT) modelleri sayılabilir.Avrupa Birliği hukuku düzeyinde henüz tanımlanmış olmamakla birlikte PPP kavramı, altyapı yatırımları ya da kamu hizmetlerinde Ş nansman, yatırımların gerçekleştirilmesi, yenilenmesi, işletilmesi veya korunması amacıyla kamu ile özel sektör arasında oluşturulan işbirliği türlerine işaret etmektedir. Bu türlerden birisi olan imtiyazın ülkemizdeki uygulaması Osmanlı İmparatorluğuna kadar giden uzun bir geçmişe sahip olmasına rağmen, Türkiye’de hanüz iyi tasarlanmış tek bir PPP Kanunu mevcut değildir. Bununla birlikte, yapısal güçlükleri aşmak üzere Devlet Planlama Teşkilatı’nın öncülüğünde PPP modellerini tek bir çatı altında düzenlemek amacıyla bir Kanun Tasarısı hazırlanmaktadır",
Kamu-Özel OrtaklığıPublic-Private Partnership (PPD) Kavram ve Hukuksal Çerçeve,"t been similar (Mitchell-Weaver and Manning, 1991;Miraftab, 2004;Sarker, 2006;Appuhami et. al., 2011).","Uz, Abdullah
                        ","Taraﬂarca üstlenilen risk düzeyi ve risk paylaşımına bağlı olarak, kamu alımlarından özelleştirme uygulamalarına kadar farklı mekanizmalarla özel sektörün kamu altyapı yatırımlarına ve kamu hizmetlerine katılabileceği pek çok yöntem bulunmaktadır. Ancak; sağlık, eğitim ve diğer kamu hizmetleri gibi daha önce sadece kamu otoritelerince gerçekleştirilen kamu hızmetleri ve altyapı yatırımlarının gerçekleştirilmesine özel sektörün katılımını sağlamak amacıyla kamu ve özel sektör arasında imzalanan bir sözleşme olarak Kamu Özel Ortaklıkları, tam bir özelleştirme modeli olmadığı gibi, salt bir kamu alımları yöntemi olarak da değerlendirilemez. Ülkeler, ihtiyaçlarına göre çeşitli PPP modelleri uygulamakta olup, bunlar arasında Yap-İşlet-Devret (YİD-BOT), Yap-İşlet (Yİ-BO) ve Yap-Kirala-Devret (YKD-BRT) modelleri sayılabilir.Avrupa Birliği hukuku düzeyinde henüz tanımlanmış olmamakla birlikte PPP kavramı, altyapı yatırımları ya da kamu hizmetlerinde Ş nansman, yatırımların gerçekleştirilmesi, yenilenmesi, işletilmesi veya korunması amacıyla kamu ile özel sektör arasında oluşturulan işbirliği türlerine işaret etmektedir. Bu türlerden birisi olan imtiyazın ülkemizdeki uygulaması Osmanlı İmparatorluğuna kadar giden uzun bir geçmişe sahip olmasına rağmen, Türkiye’de hanüz iyi tasarlanmış tek bir PPP Kanunu mevcut değildir. Bununla birlikte, yapısal güçlükleri aşmak üzere Devlet Planlama Teşkilatı’nın öncülüğünde PPP modellerini tek bir çatı altında düzenlemek amacıyla bir Kanun Tasarısı hazırlanmaktadır",
Kamu-Özel OrtaklığıPublic-Private Partnership (PPD) Kavram ve Hukuksal Çerçeve,"and Canada (Boase, 2000;Bettignies and Ross, 2004;Siddiquee, 2011). As PPPs diffused into developing countries which","Uz, Abdullah
                        ","Taraﬂarca üstlenilen risk düzeyi ve risk paylaşımına bağlı olarak, kamu alımlarından özelleştirme uygulamalarına kadar farklı mekanizmalarla özel sektörün kamu altyapı yatırımlarına ve kamu hizmetlerine katılabileceği pek çok yöntem bulunmaktadır. Ancak; sağlık, eğitim ve diğer kamu hizmetleri gibi daha önce sadece kamu otoritelerince gerçekleştirilen kamu hızmetleri ve altyapı yatırımlarının gerçekleştirilmesine özel sektörün katılımını sağlamak amacıyla kamu ve özel sektör arasında imzalanan bir sözleşme olarak Kamu Özel Ortaklıkları, tam bir özelleştirme modeli olmadığı gibi, salt bir kamu alımları yöntemi olarak da değerlendirilemez. Ülkeler, ihtiyaçlarına göre çeşitli PPP modelleri uygulamakta olup, bunlar arasında Yap-İşlet-Devret (YİD-BOT), Yap-İşlet (Yİ-BO) ve Yap-Kirala-Devret (YKD-BRT) modelleri sayılabilir.Avrupa Birliği hukuku düzeyinde henüz tanımlanmış olmamakla birlikte PPP kavramı, altyapı yatırımları ya da kamu hizmetlerinde Ş nansman, yatırımların gerçekleştirilmesi, yenilenmesi, işletilmesi veya korunması amacıyla kamu ile özel sektör arasında oluşturulan işbirliği türlerine işaret etmektedir. Bu türlerden birisi olan imtiyazın ülkemizdeki uygulaması Osmanlı İmparatorluğuna kadar giden uzun bir geçmişe sahip olmasına rağmen, Türkiye’de hanüz iyi tasarlanmış tek bir PPP Kanunu mevcut değildir. Bununla birlikte, yapısal güçlükleri aşmak üzere Devlet Planlama Teşkilatı’nın öncülüğünde PPP modellerini tek bir çatı altında düzenlemek amacıyla bir Kanun Tasarısı hazırlanmaktadır",
Kamu-Özel OrtaklığıPublic-Private Partnership (PPD) Kavram ve Hukuksal Çerçeve,"PPs as the Trojan horse of neoliberal development (Miraftab, 2004), sometimes setting forth the failures of the syst","Uz, Abdullah
                        ","Taraﬂarca üstlenilen risk düzeyi ve risk paylaşımına bağlı olarak, kamu alımlarından özelleştirme uygulamalarına kadar farklı mekanizmalarla özel sektörün kamu altyapı yatırımlarına ve kamu hizmetlerine katılabileceği pek çok yöntem bulunmaktadır. Ancak; sağlık, eğitim ve diğer kamu hizmetleri gibi daha önce sadece kamu otoritelerince gerçekleştirilen kamu hızmetleri ve altyapı yatırımlarının gerçekleştirilmesine özel sektörün katılımını sağlamak amacıyla kamu ve özel sektör arasında imzalanan bir sözleşme olarak Kamu Özel Ortaklıkları, tam bir özelleştirme modeli olmadığı gibi, salt bir kamu alımları yöntemi olarak da değerlendirilemez. Ülkeler, ihtiyaçlarına göre çeşitli PPP modelleri uygulamakta olup, bunlar arasında Yap-İşlet-Devret (YİD-BOT), Yap-İşlet (Yİ-BO) ve Yap-Kirala-Devret (YKD-BRT) modelleri sayılabilir.Avrupa Birliği hukuku düzeyinde henüz tanımlanmış olmamakla birlikte PPP kavramı, altyapı yatırımları ya da kamu hizmetlerinde Ş nansman, yatırımların gerçekleştirilmesi, yenilenmesi, işletilmesi veya korunması amacıyla kamu ile özel sektör arasında oluşturulan işbirliği türlerine işaret etmektedir. Bu türlerden birisi olan imtiyazın ülkemizdeki uygulaması Osmanlı İmparatorluğuna kadar giden uzun bir geçmişe sahip olmasına rağmen, Türkiye’de hanüz iyi tasarlanmış tek bir PPP Kanunu mevcut değildir. Bununla birlikte, yapısal güçlükleri aşmak üzere Devlet Planlama Teşkilatı’nın öncülüğünde PPP modellerini tek bir çatı altında düzenlemek amacıyla bir Kanun Tasarısı hazırlanmaktadır",
